Rank,Youtube Channel,Subscribers,Video Views,Video Count,Category,Started
1641,Piuzinho,"11,300,000","4,692,757,292",473,Comedy,2014
1642,SAAIHALILINTAR,"11,300,000","2,599,025,008",191,Gaming,2014
1643,Jass Records,"11,300,000","2,187,032,139",351,Entertainment,2017
1644,LOUD,"11,300,000","3,208,363,861",204,Music,2016
1645,Koray Zeynep,"11,300,000","5,200,224,730","6,819",Entertainment,2013
1646,Heidi and Zidane HZHtube,"11,300,000","1,449,647,680",499,Music,2012
1647,DisneyChannelUK,"11,300,000","1,542,774,923",639,Music,2011
1648,Rauw Alejandro,"11,300,000","5,652,341,273","2,378",People & Blogs,2012
1649,Future,"11,300,000","4,830,020,688",110,Entertainment,2015
1650,Just For Laughs Gags,"11,300,000","12,712,546,262",414,People & Blogs,2014
1651,Heroindori,"11,300,000","9,569,061,994",81,Sports,2016
1652,Duo Tiempo De Sol,"11,300,000","8,465,443,935",107,Gaming,2015
1653,infobells - Kannada,"11,300,000","8,058,549,344","2,187",Music,2015
1654,Troom Troom PT,"11,300,000","7,017,537,235","2,096",Music,2019
1655,Gibby :),"11,300,000","5,765,943,823","6,192",Entertainment,2014
1656,People Vs Food,"11,300,000","5,338,043,398",648,Music,2016
1657,Wolfoo Family,"11,300,000","5,050,463,518",999,Music,2012
1658,Eli Kids - Cartoons & Songs,"11,300,000","2,971,992,503","16,520",People & Blogs,2011
1659,Migos ATL,"11,300,000","2,415,688,324","122,409",Entertainment,2008
1660,Acenix,"11,300,000","7,254,635,746","3,123",Entertainment,2010
1661,SKABECHE,"11,300,000","2,780,058,418","4,009",Music,2013
1662,SR Toys Collection,"11,300,000","11,471,384,709","2,006",People & Blogs,2013
1663,YEAH,"11,300,000","5,997,717,755","1,511",Entertainment,2011
1664,RUSSIA,"11,300,000","3,825,084,383",445,Comedy,2015
1665,Akon,"11,300,000","2,143,444,281",356,Comedy,2015
1666,Wave Music Bhakti,"11,300,000","2,480,064,722","2,775",Entertainment,2011
1667,NDTV,"11,300,000","1,298,647,040",952,Nonprofits & Activism,2012
1668,CHHOTU KI MASTI,"11,300,000","15,032,205,882",536,Education,2016
1669,Its JoJo Siwa,"11,300,000","9,326,000,286",721,People & Blogs,2015
1670,MC Divertida,"11,300,000","6,880,342,887",742,Entertainment,2012
1671,Troom Troom Indonesia,"11,300,000","6,593,621,634",817,Music,2014
1672,jaanvi patel,"11,300,000","5,941,101,813","5,960",Entertainment,2011
1673,YoungBoy Never Broke Again,"11,300,000","4,404,726,516",302,Howto & Style,2013
1674,SEVENGERS,"11,300,000","4,374,008,476",461,Music,2016
1675,DaniRep,"11,300,000","3,019,345,430",181,Music,2017
1676,Ice Cream Rolls,"11,300,000","8,280,623,350",190,Howto & Style,2014
1677,colinfurze,"11,300,000","3,954,915,463",177,People & Blogs,2016
1678,Kylie Jenner,"11,300,000","2,516,908,404","1,355",People & Blogs,2013
1679,Bela,"11,300,000","13,991,553,391",123,Film & Animation,2016
1680,deepesh zo,"11,300,000","10,910,667,115",223,Entertainment,2013
1681,Timba Vk,"11,300,000","7,683,242,415","3,423",Entertainment,2016
1682,THE BROWN SIBLINGS,"11,300,000","6,926,902,432",60,News & Politics,2017
1683,Yair17,"11,300,000","4,115,740,719","6,847",Entertainment,2018
1684,penguinz0,"11,300,000","4,047,724,263",780,Education,2012
1685,Avril Lavigne,"11,300,000","3,544,300,212","1,496",Music,2011
1686,Heidi y Zidane,"11,300,000","1,672,330,718","1,209",Comedy,2016
1687,FRE,"11,300,000","2,514,596,947",288,Entertainment,2018
1688,123 GO!,"11,300,000","3,210,551,602","5,854",Howto & Style,2017
1689,Lulu99,"11,300,000","3,808,039,710","2,084",Howto & Style,2015
1690,Panda,"11,300,000","18,436,716,176",306,Sports,2014
1691,Nat and Essie,"11,300,000","6,102,779,731","2,240",Entertainment,2015
1692,Planet Earth INDIA,"11,300,000","5,811,945,530",313,Music,2017
1693,eltrece,"11,300,000","5,004,580,463",629,Music,2017
1694,NATTI NATASHA,"11,300,000","4,028,748,305",665,Music,2013
1695,Mor Haryanvi,"11,300,000","5,083,756,024","13,585",Music,2011
1696,Diana and Roma IND,"11,300,000","8,683,956,869","3,909",Music,2012
1697,Quantum Tech HD,"11,300,000","5,195,437,365",279,People & Blogs,2016
1698,Franco Escamilla,"11,300,000","4,889,142,949",938,Film & Animation,2018
1699,Pastor AJ,"11,300,000","6,638,937,132",256,Gaming,2017
1700,TsMadaan,"11,300,000","12,266,150,289",391,Gaming,2014
1701,Hero Movies 2023,"11,300,000","10,518,046,735","2,266",Entertainment,2012
1702,Topper Guild,"11,300,000","8,202,234,385","1,719",News & Politics,2012
1703,Willie Salim,"11,300,000","5,488,153,625",128,Music,2011
1704,MBC ,"11,300,000","4,498,785,156","4,685",Entertainment,2014
1705,First We Feast,"11,300,000","3,485,653,689","5,392",Gaming,2017
1706,Rubius Z,"11,300,000","8,821,803,304","152,548",Entertainment,2015
1707,Black Eyed Peas,"11,300,000","1,966,260,662","2,106",Entertainment,2011
1708,Pari's Lifestyle,"11,300,000","2,674,135,169",496,Entertainment,2016
1709,CNCO,"11,300,000","8,835,220,816",190,Music,2010
1710,AlArabiya,"11,300,000","7,223,914,427",189,People & Blogs,2011
1711,Luan Santana,"11,300,000","6,142,842,116","7,169",People & Blogs,2013
1712,DANIEL EL TRAVIESO VIDEOS,"11,300,000","3,219,797,084",559,Shows,2015
1713,KaKa Kids TV - Nursery Rhymes Kids Animated Songs,"11,300,000","261,499,585",568,People & Blogs,2015
1714,Kluna Tik,"11,300,000","6,846,976,290",421,Entertainment,2016
1715,Make Joke Of,"11,300,000","2,214,543,452",96,Gaming,2017
1716,Lofi Girl,"11,300,000","17,189,678,828",353,Entertainment,2018
1717,GoldminesAction,"11,300,000","8,549,020,227","2,944",Film & Animation,2013
1718,emma chamberlain,"11,300,000","8,202,521,798",112,Entertainment,2012
1719,ChrisBrownVEVO,"11,300,000","5,658,398,807",366,Music,2012
1720,Kashvi Adlakha,"11,300,000","5,216,526,296",828,Entertainment,2014
1721,Jaiden Animations,"11,300,000","3,692,221,584",659,Music,2015
1722,MORGENSHTERN,"11,300,000","2,147,505,352",267,Entertainment,2014
1723,Norman,"11,300,000","1,916,175,410","1,849",Music,2014
1724,bharatzkitchen HINDI,"11,300,000","4,525,713,851",176,Howto & Style,2016
1725,EU FICO LOKO,"11,300,000","10,608,345,270","4,723",Entertainment,2015
1726,CalvinHarrisVEVO,"11,300,000","8,122,982,712",507,People & Blogs,2017
1727,Flowers Comedy,"11,300,000","4,248,150,214","186,542",Gaming,2014
1728,P!NK,"11,300,000","2,800,240,852",487,People & Blogs,2009
1729,Wild 'N Out,"11,300,000","1,889,199,744",205,News & Politics,2014
1730,Koo Koo TV - Hindi,"11,300,000","2,019,571,122","2,813",News & Politics,2011
1731,LipaoGamer,"11,300,000","3,504,832,993",231,Howto & Style,2012
1732,MrGear,"11,300,000","9,268,704,548",712,Gaming,2014
1733,TWO SIDE GAMERS,"11,300,000","7,726,422,032","136,669",Education,2016
1734,TommyInnit,"11,300,000","7,399,861,178","28,646",Music,2017
1735,Naz,"11,300,000","5,075,166,188","1,518",Music,2017
1736,FrontaL Gaming,"11,300,000","4,871,205,567","1,522",Music,2011
1737,Halsey,"11,300,000","4,752,029,228",131,Education,2012
1738,Kendrick Lamar,"11,300,000","11,999,986,364","7,718",People & Blogs,2019
1739,Lil Wayne,"11,300,000","13,757,629,009",514,People & Blogs,2018
1740,side,"11,300,000","12,789,057,206","1,242",Music,2015
1741,Garena Free Fire LATAM,"11,300,000","6,516,846,097",930,Comedy,2014
1742,pocoyo,"11,300,000","5,234,144,005",517,People & Blogs,2014
1743,Chetan Monga Vlogs,"11,300,000","3,659,466,058",677,Entertainment,2017
1744,elcarteldesantatv,"11,300,000","2,129,901,800",923,Comedy,2016
1745,BBC Earth,"11,300,000","1,426,482,050","1,505",Music,2013
1746,SBT,"11,300,000","8,144,734,008",973,People & Blogs,2012
1747,Tfue,"11,300,000","6,631,847,487","2,158",People & Blogs,2011
1748,Yoga With Adriene,"11,300,000","5,504,071,291",683,Education,2012
1749,Dani Russo Tv,"11,300,000","6,130,084,420","102,057",People & Blogs,2015
1750,Free Fire India Official,"11,300,000","2,030,227,951","3,786",Comedy,2014
1751,Noman Official,"11,300,000","4,286,767,975","5,070",Gaming,2016
1752,LGBTchannel,"11,300,000","4,646,460,697",394,Gaming,2015
1753,Machinima,"11,300,000","4,958,656,890",13,Gaming,2015
1754,Mundo Bita,"11,300,000","1,958,582,942",381,Entertainment,2019
1755,Salman Noman,"11,300,000","2,665,397,983","2,184",Entertainment,2014
1756,Single Track Studio,"11,300,000","20,219,708,239",494,Education,2016
1757,Stray Kids,"11,300,000","14,095,534,282",410,Music,2012
1758,Parafernalha,"11,300,000","4,179,824,130","1,071",Music,2011
1759,CrazyRussianHacker,"11,300,000","3,705,891,507",652,Entertainment,2008
1760,Biper y sus Amigos,"11,300,000","3,283,873,970",798,People & Blogs,2010
1761,CarryisLive,"11,300,000","2,795,305,843",162,Entertainment,2013
1762,Airrack,"11,300,000","9,296,738,948","1,243",Howto & Style,2013
1763,Vy Qwaint,"11,300,000","9,265,994,462","4,602",Howto & Style,2011
1764,Toys Make Me Smile,"11,300,000","8,883,292,835",278,Pets & Animals,2015
1765,ZutiGang,"11,300,000","7,822,230,597",449,Entertainment,2015
1766,Flamingo,"11,300,000","5,932,290,734","2,376",Entertainment,2011
1767,Brancoala,"11,300,000","5,078,316,051",568,People & Blogs,2012
1768,Annoying Orange,"11,300,000","7,736,404,007",723,Gaming,2016
1769,Zee Kids,"11,300,000","1,944,961,599",329,Gaming,2015
1770,ARY News,"11,300,000","3,140,352,689",868,Entertainment,2012
1771,Star Casablanca ,"11,300,000","4,955,237,714",716,Gaming,2014
1772,Maymo,"11,300,000","4,072,134,308",80,Entertainment,2011
1773,sul,"11,300,000","2,244,181,201",419,Education,2013
1774,The Film Theorists,"11,300,000","1,723,601,563",675,Gaming,2016
1775,ToysPlay,"11,300,000","10,958,457,763",487,Gaming,2017
1776,Morgz,"11,300,000","6,194,817,833","64,854",Comedy,2014
1777,XO TEAM,"11,300,000","4,577,161,512",234,News & Politics,2016
1778,Nirahua Music World,"11,300,000","2,233,627,821","5,862",Shows,2013
1779,YtCrash,"11,300,000","1,773,415,670",433,Comedy,2016
1780,Painzeiro,"11,300,000","1,360,273,293","1,981",Howto & Style,2013
1781,Oum Walid,"11,300,000","15,474,314,657","1,986",Sports,2016
1782,Super Signals,"11,300,000","7,814,517,029","1,103",People & Blogs,2017
1783,Power players,"11,300,000","5,483,428,689",158,Entertainment,2018
1784,Teach us,"11,300,000","9,958,947,026","17,382",Entertainment,2012
1785,Try us,"11,300,000","1,408,649,134","8,490",People & Blogs,2011
1786,Crames,"11,300,000","139,450,407","49,021",Music,2016
1787,Power bomb,"11,300,000","1,684,387,848","4,126",Science & Technology,2018
1788,On demand,"11,300,000","2,792,917,860","1,797",Entertainment,2017
1789,Lost and Found,"11,300,000","10,664,585",989,People & Blogs,2015
1790,Daily Dose,"11,300,000","1,004,312,062","9,944",Entertainment,2014
1791,Gaming Clouds,"11,300,000","8,095,947,007","47,605",Entertainment,2015
1792,Power Guides,"11,300,000","5,243,538,335","2,275",Comedy,2017
1793,Half Bread,"11,300,000","4,940,473,759",0,Entertainment,2017
1794,Streaming for you,"11,300,000","3,398,836,213",550,Entertainment,2013
1795,Connections truly,"11,300,000","1,781,566,597",551,Music,2011
1796,Stay on Channel,"11,300,000","6,405,935,489","4,607",Entertainment,2012
1797,Cross the Sea,"11,300,000","2,522,365,187","21,719",Entertainment,2016
1798,The Tailored game,"11,300,000","3,847,800,217","102,935",Music,2018
1799,The G,"11,300,000","15,018,595,817",118,Science & Technology,2017
1800,Funny big,"11,300,000","10,739,183,295","18,654",Entertainment,2014
1801,Absolute game,"11,300,000","6,767,680,381","150,702",Music,2012
1802,Game Friendly,"11,300,000","6,687,118,830",956,Entertainment,2012
1803,Bumper channel,"11,300,000","6,183,850,559","1,674",Entertainment,2011
1804,Stream Daily,"11,300,000","5,196,501,306","29,522",Gaming,2014
1805,Underrated us,"11,300,000","4,296,055,045",412,Music,2017
1806,Core game,"11,300,000","2,840,870,688","225,893",Music,2015
1807,Insight game,"11,300,000","5,257,749,726","6,670",Music,2011
1808,Angry monkeys,"11,300,000","4,055,556,450","1,749",Education,2016
1809,Play Perfect,"11,300,000","13,662,997,727","1,278",Gaming,2010
1810,Game night,"11,300,000","2,659,524,359","3,781",Film & Animation,2011
1811,Awesome us,"11,300,000","2,024,906,006","4,854",Music,2013
1812,On-Demand game,"11,300,000","2,516,352,711","4,184",Entertainment,2015
1813,Fun game,"11,300,000","3,085,412,541",312,Science & Technology,2015
1814,Fun Footage,"11,300,000","4,153,844,467","19,496",Howto & Style,2016
1815,My Games,"11,300,000","1,768,376,077",489,Entertainment,2017
1816,The Pushers,"11,300,000","6,857,230,232",976,Music,2018
1817,Dream game,"11,300,000","2,081,891,117",409,People & Blogs,2013
1818,Favourite game,"11,300,000","3,587,873,026","1,217",Entertainment,2012
1819,Top Squad,"11,300,000","4,925,451,240","3,803",Entertainment,2012
1820,Captain us,"11,300,000","11,220,255,933","4,807",Gaming,2014
1821,We are,"11,300,000","10,763,457,454",612,News & Politics,2015
1822,See us,"11,300,000","2,515,063,658",162,News & Politics,2014
1823,Think and play,"11,300,000","8,736,936,076",625,Music,2014
1824,Hopes on You,"11,300,000","8,683,276,984","1,265",Entertainment,2016
1825,Power package,"11,300,000","7,128,616,807",405,People & Blogs,2015
1826,Subscribers,"11,300,000","4,872,169,397",302,Pets & Animals,2017
1827,The Central game,"11,300,000","4,552,563,710",14,Music,2014
1828,My Day,"11,300,000","3,902,273,032",508,Education,2009
1829,Team Of none,"11,300,000","3,624,179,675","6,048",Music,2014
1830,Game and win,"11,300,000","3,384,474,222","3,506",Entertainment,2011
1831,Chamber of players,"11,300,000","4,862,085,005",571,People & Blogs,2012
1832,Free gamers,"11,300,000","2,704,763,663",52,People & Blogs,2014
1833,Best Home Games,"11,300,000","11,198,318,568",764,Entertainment,2016
1834,Stream us,"11,300,000","9,481,436,539","20,099",People & Blogs,2017
1835,Game Of us,"11,300,000","7,751,585,555","2,987",People & Blogs,2017
1836,We Consistent,"11,300,000","6,608,476,174","2,286",Entertainment,2011
1837,The player Group,"11,300,000","3,008,638,341","1,324",Music,2012
1838,Be none,"11,300,000","2,430,526,081","76,615",Howto & Style,2019
1839,Millennial us,"11,300,000","2,498,175,486",480,Comedy,2018
1840,The Boss,"11,300,000","8,617,068,421","2,087",Sports,2015
1841,Mind players,"11,300,000","5,848,562,902",416,Entertainment,2014
1842,looking pro,"11,300,000","4,527,850,608",779,Music,2014
1843,Watch and play,"11,300,000","4,514,074,611",713,People & Blogs,2017
1844,Game Over,"11,300,000","3,690,336,615",1,Howto & Style,2016
1845,The Artful gamers,"11,300,000","1,031,637,100",776,Music,2013
1846,Risk takers Channel,"11,300,000","992,361,227","4,674",Gaming,2012
1847,Masters gamers,"11,300,000","5,692,761,946","1,292",Science & Technology,2011
1848,YouTube game style,"11,300,000","2,454,705,246","3,336",Howto & Style,2012
1849,Play Party,"11,300,000","6,751,007,251","3,194",Comedy,2015
1850,Play road,"11,300,000","3,361,880,534",210,People & Blogs,2014
1851,Core gamers,"11,300,000","3,776,103,044",456,Music,2016
1852,Iconic ones,"11,300,000","1,302,818,088","5,094",Education,2015
1853,Happy play,"11,300,000","7,984,381,092","1,612",Entertainment,2015
1854,Real survivors,"11,300,000","6,850,021,546",276,People & Blogs,2019
1855,Watch more,"11,300,000","5,973,835,941","13,234",People & Blogs,2014
1856,Play often,"11,300,000","4,582,763,542","3,754",Education,2016
1857,Lucky Adventures,"11,300,000","3,433,210,811",86,News & Politics,2012
1858,Playing guru,"11,300,000","3,107,426,903","8,034",Entertainment,2011
1859,The ones,"11,300,000","1,054,626,166","1,691",Entertainment,2008
1860,Gameplay,"11,300,000","1,108,603,203","1,201",People & Blogs,2010
1861,24*7 plays,"11,300,000","5,649,739,561",415,Gaming,2013
1862,Be players,"11,300,000","2,358,986,498",315,Entertainment,2013
1863,Game crazy,"11,300,000","14,695,012,005",502,Music,2011
1864,Play hunt,"11,300,000","3,606,270,407",611,Gaming,2015
1865,Zero games,"11,300,000","11,821,116,201",925,People & Blogs,2015
1866,Super gamers,"11,300,000","10,418,976,938",188,Entertainment,2011
1867,Gaming shift,"11,300,000","9,328,021,218",306,Music,2012
1868,Hello play,"11,300,000","7,886,065,029","4,234",Music,2016
1869,Let�s play,"11,300,000","6,487,369,114","1,343",Music,2015
1870,Garden play,"11,300,000","6,256,144,602","5,055",Comedy,2012
1871,Daily watch,"11,300,000","5,744,088,014",538,Comedy,2014
1872,Every day plays,"11,300,000","4,302,109,080",661,Music,2011
1873,on the game,"11,300,000","2,814,118,004","1,767",Education,2013
1874,Get set to play!,"11,300,000","1,050,713,750","157,647",Howto & Style,2016
1875,Teach us,"11,300,000","3,120,045,865","183,459",People & Blogs,2017
1876,Epic risers,"11,300,000","3,715,871,927","18,950",Entertainment,2014
1877,Play bliss,"11,300,000","6,690,382,235",920,Music,2016
1878,Play mood,"11,300,000","1,852,421,314",417,Entertainment,2013
1879,Less calm,"11,300,000","2,955,450,684",441,Music,2016
1880,The smashers,"11,300,000","4,018,076,796",44,Gaming,2013
1881,Silent finishers,"11,300,000","3,888,668,815",706,Travel & Events,2016
1882,Death players,"11,300,000","8,670,899,572","6,485",Entertainment,2017
1883,Rising stars,"11,300,000","5,780,108,081",669,People & Blogs,2018
1884,The finishers,"11,300,000","5,030,056,103","3,571",People & Blogs,2012
1885,Gameture,"11,300,000","4,803,479,418",404,Music,2011
1886,invictor,"11,300,000","4,313,298,357","2,389",Music,2016
1887,SlivkiShow,"11,300,000","3,948,740,983",400,Entertainment,2018
1888,Totoy kids - Portu,"11,300,000","4,748,565,465",67,Comedy,2017
1889,5-Minute Crafts PLAY,"11,300,000","5,186,482,167",342,Entertainment,2015
1890,AuthenticGames,"11,300,000","5,430,906,777",591,Entertainment,2014
1891,Gulshan Kalra,"11,300,000","12,118,657,768",451,People & Blogs,2015
1892,Mnet K-POP,"11,300,000","8,396,773,331",585,People & Blogs,2017
1893,TheSpider,"11,300,000","6,632,558,338","10,386",Entertainment,2017
1894,Pencilmation,"11,300,000","1,538,871,204","2,759",Comedy,2013
1895,Skrillex,"11,300,000","1,524,031,933",143,Gaming,2011
1896,Pentatonix,"11,300,000","777,504,993",186,Entertainment,2012
1897,Marvel Entertainment,"11,300,000","2,821,237,136",425,Entertainment,2016
1898,Infinite,"11,300,000","5,655,945,454",39,People & Blogs,2018
1899,Vevo,"11,300,000","2,686,843,858",15,People & Blogs,2017
1900,REACT,"11,300,000","7,425,242,681",544,People & Blogs,2014
1901,HaerteTest,"11,300,000","1,305,860,534","2,061",Gaming,2012
1902,MyCarrer,"11,300,000","6,704,978,227","24,388",Entertainment,2012
1903,Got Talent Global,"11,300,000","5,905,100,328",55,Gaming,2011
1904,Fatos Desconhecidos,"11,300,000","5,772,331,296",601,Gaming,2014
1905,Khan GS Research Centre,"11,300,000","5,223,502,987",387,Music,2017
1906,Noor Stars,"11,300,000","4,528,828,203",462,Music,2015
1907,Dan Rhodes,"11,300,000","2,227,343,024",212,Shows,2011
1908,Tilak,"11,300,000","2,084,417,860",395,People & Blogs,2016
1909,The Royalty Family,"11,300,000","7,085,568,806","4,175",Entertainment,2010
1910,Deddy Corbuzier,"11,300,000","1,767,257,262","1,458",Entertainment,2011
1911,JennaMarbles,"11,300,000","11,599,265,811",272,Film & Animation,2013
1912,Linkin Park,"11,300,000","7,640,979,425","78,669",People & Blogs,2015
1913,Gusttavo Lima Oficial,"11,300,000","6,012,566,606",417,Entertainment,2015
1914,NBA,"11,300,000","5,236,195,681",358,Music,2016
1915,Ninja Kidz TV,"11,300,000","4,421,255,437","2,108",Music,2017
1916,Robin Hood Gamer,"11,300,000","3,792,018,934","4,971",Entertainment,2018
1917,Gordon Ramsay,"11,300,000","1,880,211,143","3,688",Science & Technology,2013
1918,Daniel LaBelle,"11,300,000","1,370,529,687","1,106",Comedy,2012
1919,Minecraft - Topic,"11,300,000","1,567,419,173",838,People & Blogs,2012
